,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
राजकुमार,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
बांहों,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Locus,Locus,,,में,Goal,Locus,,
भर,,,,,,,,,,,,,,
लिया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसका,का,Whole,Whole,,का,Whole,Whole,,,का,Whole,Whole,,
चेहरा,,,,,,,,,,,,,,
बर्फ़,,,,,,,,,,,,,,
जैसा,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,ComparisonRef,ComparisonRef,,
हो,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अब,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
सांपों,,,,,,,,,,,,,,
से,से,Agent,Ancillary,,से,Agent,Ancillary,,,से,Agent,Ancillary,,
बातें,,,,,,,,,,,,,,
करता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
उसका,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
सुनहरा,,,,,,,,,,,,,,
मफलर,,,,,,,,,,,,,,
ढीला,,,,,,,,,,,,,,
किया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसकी,की,Whole,Whole,,का,Possessor,Possessor,,,की,Whole,Whole,,
कनपटी,,,,,,,,,,,,,,
पर,पर,Goal,Locus,,पर,Goal,Locus,,,पर,Goal,Locus,,
पानी,,,,,,,,,,,,,,
छिड़का,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
पानी,,,,,,,,,,,,,,
पिलाया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरी,की,Experiencer,Gestalt,,का,Experiencer,Gestalt,,,की,Gestalt,Gestalt,,
हिम्मत,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
हुई,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
उससे,से,Recipient,Source,,से,Recipient,Source,,,से,Theme,Ancillary,,
कुछ,,,,,,,,,,,,,,
पूछूं,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
मुझे,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
चुपचाप,,,,,,,,,,,,,,
देखता,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
मेरी,की,Whole,Whole,,का,Whole,Whole,,,की,Whole,Whole,,
गर्दन,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Goal,Locus,,,में,Goal,Locus,,
बाहें,,,,,,,,,,,,,,
डाल,,,,,,,,,,,,,,
दीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
गोली,,,,,,,,,,,,,,
खाकर,,,,,,,,,,,,,,
मरती,,,,,,,,,,,,,,
हुई,,,,,,,,,,,,,,
चिड़िया,,,,,,,,,,,,,,
की,की,Gestalt,Gestalt,,का,Gestalt,Gestalt,,*Q*,की,Whole,Whole,,cannot exist without the bird / person
धड़कन,,,,,,,,,,,,,,
की,की तरह,ComparisonRef,ComparisonRef,1:1,की तरह,Manner,ComparisonRef,1:1,,की तरह,ComparisonRef,ComparisonRef,,not comparing verb?
तरह,की तरह,,,1:2,की तरह,,,1:2,,की तरह,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
उसकी,की,Gestalt,Gestalt,,का,Gestalt,Gestalt,,*Q*,की,Whole,Whole,,
धड़कन,,,,,,,,,,,,,,
सुनाई,,,,,,,,,,,,,,
पड़,,,,,,,,,,,,,,
रही,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
मुझसे,से,Recipient,Ancillary,,से,Recipient,Ancillary,,,से,Recipient,Ancillary,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
बड़ा,,,,,,,,,,,,,,
खुश,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
तेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
जहाज,,,,,,,,,,,,,,
ठीक,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अब,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
घर,,,,,,,,,,,,,,
लौट,,,,,,,,,,,,,,
सकेगा,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
कैसे,,,,,,,,,,,,,,
मालूम,,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
उसे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Theme,Recipient,,governor is bataana
यही,,,,,,,,,,,,,,
बताने,,,,,,,,,,,,,,
आया,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
आशा,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
मैं,,,,,,,,,,,,,,
जहाज,,,,,,,,,,,,,,
ठीक,,,,,,,,,,,,,,
करने,,,,,,,,,,,,,,
में,में,Topic,Topic,,में,Topic,Topic,,,में,Topic,Topic,,
सफल,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरे,के,Originator,Gestalt,,का,Originator,Gestalt,,,के,Originator,Gestalt,,
सवाल,,,,,,,,,,,,,,
का,का,Topic,Topic,,का,Topic,Topic,,,का,Ensemble,Ensemble,,
जवाब,,,,,,,,,,,,,,
दिए,,,,,,,,,,,,,,
बिना,बिना,Circumstance,Circumstance,,बिना,Manner,Manner,,,बिना,Circumstance,Circumstance,,"connects two clauses
Manner typically for simpler predicates (verbs)"
अपनी,की,Originator,Gestalt,,,,,,,की,Originator,Gestalt,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
बातें,,,,,,,,,,,,,,
करने,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
आज,,,,,,,,,,,,,,
अपने,के,Possessor,Possessor,,का,Possessor,Possessor,,,के,Possessor,Possessor,,
घर,,,,,,,,,,,,,,
जा,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उदास,,,,,,,,,,,,,,
होकर,,,,,,,,,,,,,,
बुदबुदाया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
कितनी,,,,,,,,,,,,,,
दूर,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
कितना,,,,,,,,,,,,,,
मुश्किल,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
महसूस,,,,,,,,,,,,,,
किया,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
असाधरण,,,,,,,,,,,,,,
घट,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
एक,,,,,,,,,,,,,,
बच्चे,,,,,,,,,,,,,,
की,की तरह,ComparisonRef,ComparisonRef,1:1,की तरह,ComparisonRef,ComparisonRef,1:1,,की तरह,ComparisonRef,ComparisonRef,1:1,
तरह,की तरह,,,1:2,की तरह,,,1:2,,की तरह,,,1:2,
बांहों,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Goal,Locus,,,में,Goal,Locus,,
कस,,,,,,,,,,,,,,
लिया,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
लग,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
खाई,,,,,,,,,,,,,,
की,की ओर,Direction,Direction,2:1,की ओर,Direction,Direction,1:1,,की ओर,Direction,Direction,1:1,
ओर,की ओर,,,2:2,की ओर,,,1:2,,की ओर,,,1:2,
बहकर,,,,,,,,,,,,,,
मेरी,की,Gestalt,Gestalt,,,,,,,की,Gestalt,Gestalt,,
पकड़,,,,,,,,,,,,,,
से,से,Source,Source,,से,Source,Source,,,से,Source,Source,,
बाहर,,,,,,,,,,,,,,
जा,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
असहाय,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
गम्भीर,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
कहीं,,,,,,,,,,,,,,
दूर,,,,,,,,,,,,,,
खोया-खोया,,,,,,,,,,,,,,
सा,सा,Extent,Extent,,,,,,,सा,Extent,Extent,,
लग,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मेरे,के पास,Possessor,Locus,1:1,के पास,Possessor,Possessor,1:1,,के पास,Possessor,Locus,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
तेरी,की,Originator,Gestalt,,का,Originator,Gestalt,,,की,Possessor,Possessor,,
दी,,,,,,,,,,,,,,
हुई,,,,,,,,,,,,,,
भेड़,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
उसको,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
बंद,,,,,,,,,,,,,,
करने,,,,,,,,,,,,,,
वाला,वाला,Purpose,Characteristic,,वाला,Characteristic,Characteristic,,,वाला,NONSNACS,NONSNACS,,does this apply to the verb or the box?
बक्सा,,,,,,,,,,,,,,
