,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
मिला,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
इससे,से,Explanation,Source,,से,Causer,Source,,,से,Explanation,Source,,milnaa as event versus entity
संतोष,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
बड़ी,,,,,,,,,,,,,,
खुशी,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
मुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,*Q* SocialRel?,को,Recipient,Recipient,,
लोमड़ी,,,,,,,,,,,,,,
जैसा,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,ComparisonRef,ComparisonRef,,
आखिर,,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
दोस्त,,,,,,,,,,,,,,
मिला,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
सोचा,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
खतरे,,,,,,,,,,,,,,
से,से,Topic,Ancillary,,से,Topic,Source,,"*Q* like से मुक्त, से बचना, so ablative?",से,Topic,Ancillary,,"be + khabar = not informed?
sense of being away from something (Koul, 2008), 
but is there an ablative sense with uninformed?
'he is not informed of / with the danger'"
बेखबर,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
इसे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,,Experiencer,Recipient,,
कभी,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
भूख,,,,,,,,,,,,,,
लगेगी,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
प्यास,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसका,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
काम,,,,,,,,,,,,,,
बस,,,,,,,,,,,,,,
धूप,,,,,,,,,,,,,,
से,से,Instrument,Instrument,,से,Instrument,Instrument,,,से,Instrument,Instrument,,Un peu de soleil lui suffit...
ही,,,,,,,,,,,,,,
चल,,,,,,,,,,,,,,
जाता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
देखकर,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
जवाब,,,,,,,,,,,,,,
दिया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
प्यास,,,,,,,,,,,,,,
लगी,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
आओ,,,,,,,,,,,,,,
कहीं,,,,,,,,,,,,,,
कुआं,,,,,,,,,,,,,,
ढूंढें,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
एक,,,,,,,,,,,,,,
प्रकार,,,,,,,,,,,,,,
की,की,Characteristic,Characteristic,,का,Characteristic,Identity,,,की,Characteristic,Characteristic,,A despair of one kind
निराशा,,,,,,,,,,,,,,
हुई,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कितनी,,,,,,,,,,,,,,
बेकार,,,,,,,,,,,,,,
की,की,Characteristic,Characteristic,,का,Characteristic,Identity,,,की,Topic,Topic,,"Qn: how to define Characteristic versus Topic for baat?
Characteristic if governee is adverbial?"
बात,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
प्रकार,,,,,,,,,,,,,,
के,के,Characteristic,Characteristic,,का,Characteristic,Identity,,,के,Characteristic,Characteristic,,
रेगिस्तान,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
कुआं,,,,,,,,,,,,,,
ढूंढना,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
हम,,,,,,,,,,,,,,
चल,,,,,,,,,,,,,,
पड़े,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कई,,,,,,,,,,,,,,
घंटे,,,,,,,,,,,,,,
चलते,,,,,,,,,,,,,,
रहे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
रात,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गई,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तारे,,,,,,,,,,,,,,
जगमगाने,,,,,,,,,,,,,,
लगे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
प्यास,,,,,,,,,,,,,,
की,की वजह से,Explanation,Explanation,1:1,की वजह से,Explanation,Explanation,1:1,,की वजह से,Causer,Causer,1:1,"entity of thirst therefore Causer 
**explanation because adjunct**"
वजह,,,,1:2,की वजह से,,,1:2,,,,,1:2,
से,,,,1:3,की वजह से,,,1:3,,,,,1:3,
बुखार,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
लग,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
जैसे,जैसे,Manner,ComparisonRef,,जैसे,Manner,ComparisonRef,,,जैसे,Manner,ComparisonRef,,
मैं,,,,,,,,,,,,,,
स्वप्न,,,,,,,,,,,,,,
लोक,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
होऊँ,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
के,के,Originator,Gestalt,,का,Originator,Gestalt,,,के,Originator,Gestalt,,
शब्द,,,,,,,,,,,,,,
मेरी,की,Gestalt,Gestalt,,,,,,,की,Gestalt,Gestalt,,
यादों,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,*Q* idek,में,Locus,Locus,,
नाच,,,,,,,,,,,,,,
से,से,Manner,ComparisonRef,,,,,,,से,Extent,Extent,,**more examples needed**
रहे,,,,,,,,,,,,,,
थे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
प्यास,,,,,,,,,,,,,,
लगी,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
न?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैंने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
पूछा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरे,के,Originator,Gestalt,,का,Originator,Gestalt,,,के,Originator,Gestalt,,
सवाल,,,,,,,,,,,,,,
का,का,Topic,Gestalt,,का,Topic,Topic,,*Q* I don't like this,का,Ensemble,Gestalt,,answer of my question? **revisit**
जवाब,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
मिला,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
मुझसे,से,Recipient,Ancillary,,से,Recipient,Ancillary,,,से,Recipient,Ancillary,,
सीधे,,,,,,,,,,,,,,
से,से,Manner,Manner,,,,,,,से,Manner,Manner,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
पानी,,,,,,,,,,,,,,
दिल,,,,,,,,,,,,,,
की,की,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,की,Gestalt,Gestalt,,
मजबूती,,,,,,,,,,,,,,
के,के लिए,Purpose,Purpose,,के लिए,Purpose,Purpose,1:1,,के लिए,Purpose,Purpose,,
लिए,,,,,के लिए,,,1:2,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
जरूरी,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
उसका,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
जवाब,,,,,,,,,,,,,,
समझा,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
मैं,,,,,,,,,,,,,,
चुप,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
अच्छी,,,,,,,,,,की तरह,Extent,Extent,1:1,
तरह,,,,,,,,,,,,,1:2,
मालूम,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
उससे,से,Recipient,Source,,से,Recipient,Source,,,से,Recipient,Ancillary,,
सवाल,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
पूछना,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
थक,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बैठ,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
उसके,के पास,Locus,Locus,,के पास,Locus,Locus,1:1,,के पास,Locus,Locus,,
पास,,,,,के पास,,,1:2,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
बैठ,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
देर,,,,,,,,,,देर,Duration,Duration,,should mark?
चुप,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मेरा,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
सितारा,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
की,की वजह से,Explanation,Explanation,1:1,की वजह से,Explanation,Explanation,1:1,,की वजह से,Causer,Causer,1:1,entity
वजह,,,,1:2,की वजह से,,,1:2,,,,,1:2,
से,,,,1:3,की वजह से,,,1:3,,,,,1:3,
सुंदर,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
परंतु,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
दिखाई,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
नहीं,,,,,,,,,,,,,,
देता,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
इस,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
की,की,Topic,Topic,,का,Topic,Topic,,,की,Topic,Topic,,
पुष्टि,,,,,,,,,,,,,,
की,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
चुपचाप,,,,,,,,,,,,,,
चांदनी,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
रेत,,,,,,,,,,,,,,
की,की,Stuff,Stuff,,का,Stuff,Stuff,,,की,Stuff,Stuff,,
सिलवटों,,,,,,,,,,,,,,
को,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
देखता,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
कितना,,,,,,,,,,,,,,
सुंदर,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
रेगिस्तान,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
सही,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
कहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
रेगिस्तान,,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
लगता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
रेत,,,,,,,,,,,,,,
के,के,Stuff,Stuff,,का,Stuff,Stuff,,,के,Stuff,Stuff,,
टीले,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
बैठने,,,,,,,,,,,,,,
पर,पर,Time,Time,,पर,Circumstance,Time,,*Q*,पर,Time,Time,,"Koul (2008), sequence of actions, not possible 
to look around without sitting in this scene."
चारों,,,,,,,,,,,,,,
ओर,,,,,,,,,,,,,,
देखें,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
कुछ,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
दिखाई,,,,,,,,,,,,,,
देता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
सुनाई,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
नहीं,,,,,,,,,,,,,,
पड़ता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
परंतु,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
शांति,,,,,,,,,,,,,,
में,में,Circumstance,Locus,,में,Circumstance,Circumstance,,,में,Locus,Locus,,resounding within / in the peace (core participant)
कुछ,,,,,,,,,,,,,,
गूंजता,,,,,,,,,,,,,,
सा,सा,Extent,Extent,,,,,,,सा,Extent,Extent,,
लगता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
रेगिस्तान,,,,,,,,,,,,,,
इसलिए,के लिए,Explanation,Explanation,,के लिए,Explanation,Explanation,,,के लिए,Explanation,Explanation,,
सुंदर,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
इसमें,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
कहीं,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
सोता,,,,,,,,,,,,,,
छिपा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अचानक,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
रेत,,,,,,,,,,,,,,
की,की,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,की,Gestalt,Gestalt,,
चमक,,,,,,,,,,,,,,
का,का,Topic,Topic,,का,Topic,Topic,,,का,Topic,Topic,,
रहस्य,,,,,,,,,,,,,,
समझ,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Goal,Locus,,,में,Goal,Locus,,
आ,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
बड़ा,,,,,,,,,,,,,,
अचरज,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जब,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
छोटा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
एक,,,,,,,,,,,,,,
पुराने,,,,,,,,,,,,,,
घर,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
रहता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसके,के बारे में,Topic,Topic,1:1,के बारे में,Topic,Topic,1:1,,के बारे में,Topic,Topic,1:1,
बारे,,,,1:2,के बारे में,,,1:2,,,,,1:2,
में,,,,1:3,के बारे में,,,1:3,,,,,1:3,
प्रचलित,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
उसके,के नीचे,Locus,Locus,1:1,के नीचे,Locus,Locus,2:1,,के नीचे,Locus,Direction,1:1,
नीचे,,,,1:2,के नीचे,,,2:2,,,,,1:2,
एक,,,,,,,,,,,,,,
खजाना,,,,,,,,,,,,,,
दबा,,,,,,,,,,,,,,
पड़ा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
सच,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
ने,ने,Recipient,Agent,,ने,Recipient,Agent,,,ने,Recipient,Agent,,
उसे,को,Possession,Theme,,को,Possession,Theme,,*Q*,,,,,
पाया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
ढूंढा,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
सम्मोहन,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
उस,,,,,,,,,,,,,,
किंवदंती,,,,,,,,,,,,,,
में,में,Characteristic,Locus,,में,Topic,Topic,,,में,Locus,Locus,,"no experiencer counterpart, 
and this is a PP adjunct"
कि,,,,,,,,,,,,,,
मेरे,के,Possessor,Possessor,,का,Possessor,Possessor,,,के,Possessor,Possessor,,
घर,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
एक,,,,,,,,,,,,,,
रहस्य,,,,,,,,,,,,,,
छिपा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
हां,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैंने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
चाहें,,,,,,,,,,,,,,
घर,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
या,,,,,,,,,,,,,,
तारे,,,,,,,,,,,,,,
या,,,,,,,,,,,,,,
रेगिस्तान,,,,,,,,,,,,,,
उनके,के,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,के,Gestalt,Gestalt,,
सौन्दर्य,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,*Q*,का,Gestalt,Gestalt,,
कारण,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
अदृश्य,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
मेरी,की,SocialRel,Gestalt,,का,Gestalt,Gestalt,,*Q*,की,SocialRel,Gestalt,,"from very long range context, the fox is a friend"
लोमड़ी,,,,,,,,,,,,,,
की,की,Originator,Gestalt,,का,Originator,Gestalt,,,की,Originator,Gestalt,,
